,returns
2019-07-01,0.011085219
2019-07-02,-0.001357684
2019-07-03,0.0102809025
2019-07-05,0.00093093584
2019-07-08,-0.008339914
2019-07-09,-0.0001576138
2019-07-10,-0.0029460168
2019-07-11,0.005199214
2019-07-12,0.017260626
2019-07-15,0.0031334732
2019-07-16,-0.0018789025
2019-07-17,-0.0065611373
2019-07-18,-0.003393867
2019-07-19,0.0038608941
2019-07-22,0.003894465
2019-07-23,0.019652024
2019-07-24,-0.0065345145
2019-07-25,-0.007839059
2019-07-26,-0.0038257502
2019-07-29,-0.0058803447
2019-07-30,-0.002147582
2019-07-31,-0.021470694
2019-08-01,-0.0015774643
2019-08-02,-0.017347574
2019-08-05,-0.031297594
2019-08-06,-0.0057829656
2019-08-07,0.009282609
2019-08-08,0.018171309
2019-08-09,-0.0066925255
2019-08-12,-0.013943144
2019-08-13,0.018646827
2019-08-14,-0.036108337
2019-08-15,0.002995749
2019-08-16,0.016746508
2019-08-19,0.004745634
2019-08-20,-0.010545902
2019-08-21,0.005778366
2019-08-22,-0.0011019728
2019-08-23,-0.027019974
2019-08-26,0.009862923
2019-08-27,0.0014559317
2019-08-28,0.0050828666
2019-08-29,0.018649597
2019-08-30,0.004562152
2019-09-03,-0.020705327
2019-09-04,0.016786214
2019-09-05,0.017485367
2019-09-06,-0.0017224897
2019-09-09,0.004230133
2019-09-10,0.005384973
2019-09-11,0.012912926
2019-09-12,-0.004325146
2019-09-13,-0.0018476862
2019-09-16,-0.003675446
2019-09-17,0.0057306606
2019-09-18,-0.0030143494
2019-09-19,-0.0002471516
2019-09-20,-0.009956426
2019-09-23,0.0068348176
2019-09-24,-0.012614917
2019-09-25,0.025624953
2019-09-26,-0.0033348454
2019-09-27,-0.014614249
2019-09-30,0.0038517164
2019-10-01,-0.023860153
2019-10-02,-0.011842342
2019-10-03,0.011509277
2019-10-04,0.008489154
2019-10-07,-0.0034717252
2019-10-08,-0.020588463
2019-10-09,0.007803851
2019-10-10,0.005324661
2019-10-11,0.02041813
2019-10-14,-0.00879278
2019-10-15,0.009955702
2019-10-16,-0.0018304023
2019-10-17,0.010540969
2019-10-18,-0.006539012
2019-10-21,-0.0011950936
2019-10-22,0.006778935
2019-10-23,0.0025314311
2019-10-24,0.0064391484
2019-10-25,0.035674304
2019-10-28,0.005689921
2019-10-29,0.0025270754
2019-10-30,-0.009550713
2019-10-31,-0.0071141445
2019-11-01,0.011178862
2019-11-04,0.011667555
2019-11-05,-0.0016193208
2019-11-06,0.0099648805
