,returns
2020-04-22,0.021345958
2020-04-23,-0.009886278
2020-04-24,0.017436149
2020-04-27,0.011636077
2020-04-28,-0.0029471521
2020-04-29,0.0032224145
2020-04-30,-0.007991258
2020-05-01,-0.018926002
2020-05-04,0.0077372827
2020-05-05,0.0126529215
2020-05-06,0.0011360816
2020-05-07,0.0078088054
2020-05-08,0.019501077
2020-05-11,0.002628524
2020-05-12,-0.006269942
2020-05-13,-0.009915944
2020-05-14,0.027787745
2020-05-15,0.006564893
2020-05-18,0.0067999684
2020-05-19,-0.013969136
2020-05-20,0.00985633
2020-05-21,-0.009669663
2020-05-22,-0.00090855005
2020-05-26,0.011636502
2020-05-27,0.018000687
2020-05-28,-0.0034680495
2020-05-29,0.008211071
2020-06-01,0.0050793895
2020-06-02,0.003260705
2020-06-03,0.012405933
2020-06-04,-0.021770379
2020-06-05,0.009877658
2020-06-08,0.014705502
2020-06-09,-0.013554261
2020-06-10,0.00071549404
2020-06-11,-0.048618115
2020-06-12,0.004414629
2020-06-15,0.020156689
2020-06-16,0.01563105
2020-06-17,-0.0063299094
2020-06-18,0.0034488358
2020-06-19,-0.013136819
2020-06-22,0.020074954
2020-06-23,0.009882839
2020-06-24,-0.01038732
2020-06-25,0.020461434
2020-06-26,-0.038767356
2020-06-29,0.01897786
2020-06-30,0.011386391
2020-07-01,-0.00193693
2020-07-02,0.012019968
2020-07-06,0.008549631
2020-07-07,-0.009728117
2020-07-08,0.00995056
2020-07-09,-0.0048626945
2020-07-10,0.008454977
2020-07-13,-0.014261345
2020-07-14,0.016867159
2020-07-15,0.005624169
2020-07-16,-0.0068972986
2020-07-17,-0.004696567
2020-07-20,0.00019242323
2020-07-21,0.017901829
2020-07-22,0.003191983
2020-07-23,0.0008620732
2020-07-24,-0.004613857
2020-07-27,-0.0010925358
2020-07-28,-0.010272523
2020-07-29,0.006996418
2020-07-30,-0.0030913132
2020-07-31,0.006295652
2020-08-03,0.0076574534
2020-08-04,-0.00026592414
2020-08-05,0.012238897
2020-08-06,0.000887688
2020-08-07,0.010851938
2020-08-10,0.014493908
2020-08-11,-0.011311952
2020-08-12,0.007947242
2020-08-13,0.0055438466
2020-08-14,-0.0007511656
2020-08-17,-0.0022724743
2020-08-18,0.004576929
2020-08-19,0.0061737755
2020-08-20,-0.0036233221
2020-08-21,0.0017982736
2020-08-24,0.004569496
2020-08-25,-3.8212485e-05
2020-08-26,0.0154593
2020-08-27,-0.0021189684
2020-08-28,0.0018429322
2020-08-31,0.0017286532
2020-09-01,0.003374449
2020-09-02,0.01993267
2020-09-03,-0.029421935
2020-09-04,-0.0136754885
2020-09-08,-0.01566446
2020-09-09,0.02650847
2020-09-10,-0.012666474
2020-09-11,0.0021896334
2020-09-14,0.017316649
2020-09-15,0.007533387
2020-09-16,-0.008130299
2020-09-17,-0.022062404
2020-09-18,-0.012437576
2020-09-21,0.0054287273
2020-09-22,0.0083973175
2020-09-23,-0.023529353
2020-09-24,0.0117924865
2020-09-25,0.011278103
2020-09-28,0.011280531
2020-09-29,-0.016741775
2020-09-30,0.014897382
2020-10-01,-0.0023839988
2020-10-02,-0.0029759884
2020-10-05,0.011701219
2020-10-06,-0.011824035
2020-10-07,0.01614964
2020-10-08,0.00162076
2020-10-09,0.007888896
2020-10-12,0.016261322
2020-10-13,-0.004481059
2020-10-14,-0.0082014585
2020-10-15,0.002634406
2020-10-16,-0.0008767055
2020-10-19,-0.009414505
2020-10-20,-0.0039522243
2020-10-21,-0.0017522677
2020-10-22,-0.0018949541
2020-10-23,0.007028082
2020-10-26,-0.01981205
2020-10-27,-0.008349274
2020-10-28,-0.03287145
2020-10-29,-0.0035689753
2020-10-30,-0.013356129
2020-11-02,0.019938825
2020-11-03,0.0119257895
2020-11-04,0.0048097903
2020-11-05,0.0008115147
2020-11-06,0.00057900505
2020-11-09,-0.03530877
2020-11-10,0.011569778
2020-11-11,0.018576866
2020-11-12,-0.010273725
2020-11-13,0.0011462774
2020-11-16,0.0005235735
2020-11-17,-0.0042215837
2020-11-18,-0.0042909756
2020-11-19,0.005038513
2020-11-20,0.0012503879
2020-11-23,-0.00084430346
2020-11-24,0.018258782
2020-11-25,-0.00337022
2020-11-27,0.0031150565
2020-11-30,0.0023711736
2020-12-01,0.003988088
2020-12-02,-0.017077675
2020-12-03,0.011833407
2020-12-04,0.012426963
2020-12-07,-0.009378223
2020-12-08,0.005346712
2020-12-09,-0.0014964005
2020-12-10,-0.002174964
2020-12-11,0.005071574
2020-12-14,-0.0018936069
2020-12-15,-0.007167598
2020-12-16,0.008509616
2020-12-17,0.01893413
2020-12-18,-0.010071224
2020-12-21,0.007827977
2020-12-22,-0.0060561774
2020-12-23,-0.00018785987
2020-12-24,0.003221003
2020-12-28,0.00018438976
2020-12-29,0.009793089
2020-12-30,0.0005387217
2020-12-31,0.008727979
2021-01-04,-0.015653325
2021-01-05,0.0015055919
2021-01-06,-0.001667198
2021-01-07,0.010185641
2021-01-08,0.0051571904
2021-01-11,-0.012557522
2021-01-12,-0.012387385
2021-01-13,0.00415958
2021-01-14,-0.015697047
2021-01-15,0.014724086
2021-01-19,-0.005642409
2021-01-20,-0.006458953
2021-01-21,-0.0041196016
2021-01-22,-0.00029101223
2021-01-25,0.02140772
2021-01-26,0.011743163
2021-01-27,-0.018306166
2021-01-28,-0.023343774
2021-01-29,-0.01485801
2021-02-01,0.0010959383
2021-02-02,0.007840902
2021-02-03,-0.0076661254
2021-02-04,0.0054359003
2021-02-05,0.016513828
2021-02-08,0.0021083513
2021-02-09,-0.0020829772
2021-02-10,-0.0012108949
2021-02-11,-0.007102261
2021-02-12,-0.0007904535
2021-02-16,-0.021085802
2021-02-17,-0.003686619
2021-02-18,0.004288283
2021-02-19,-0.022386877
2021-02-22,0.011439726
2021-02-23,0.0021918323
2021-02-24,0.0031393971
2021-02-25,0.0005853798
2021-02-26,-0.0053601856
2021-03-01,0.013413195
2021-03-02,0.0039192103
2021-03-03,-0.012191312
2021-03-04,-0.010748083
2021-03-05,0.033147987
2021-03-08,0.010060537
2021-03-09,0.009110471
2021-03-10,0.0047809216
2021-03-11,-0.018290453
2021-03-12,0.003947274
2021-03-15,0.010776194
2021-03-16,-0.005275092
2021-03-17,-0.0063991365
2021-03-18,-0.0010655622
2021-03-19,-0.007024044
2021-03-22,0.00898239
2021-03-23,0.0018119584
2021-03-24,-0.0066843787
2021-03-25,0.010787005
2021-03-26,0.021731585
2021-03-29,0.0042734244
