,returns
2021-03-25,0.03914917
2021-03-26,0.022316966
2021-03-29,-0.0034160377
2021-03-30,0.0008591558
2021-03-31,-0.013100682
2021-04-01,0.0037392732
2021-04-05,0.005442007
2021-04-06,0.008843354
2021-04-07,-0.024238216
2021-04-08,0.013154962
2021-04-09,0.010377229
2021-04-12,0.013144787
2021-04-13,-0.01254567
2021-04-14,0.0012459741
2021-04-15,-0.004740424
2021-04-16,0.005827473
2021-04-19,-0.0052173203
2021-04-20,-0.0060126293
2021-04-21,0.018257244
2021-04-22,-0.00054117816
2021-04-23,0.0223738
2021-04-26,-0.012776703
2021-04-27,-0.0042915046
2021-04-28,-0.004128184
2021-04-29,-0.0026040273
2021-04-30,-0.012371678
2021-05-03,0.038485132
2021-05-04,0.05533804
2021-05-05,-0.008137699
2021-05-06,0.0016214089
2021-05-07,0.013010998
2021-05-10,-0.01807522
2021-05-11,-0.009073931
2021-05-12,-0.047555715
2021-05-13,0.018640371
2021-05-14,0.02258401
2021-05-17,-0.003478059
2021-05-18,-0.012999049
2021-05-19,-0.0038280762
2021-05-20,-0.014298892
2021-05-21,0.0022153265
2021-05-24,0.0021140766
2021-05-25,-0.021094559
2021-05-26,0.030491726
2021-05-27,0.013770197
2021-05-28,-0.0023504186
2021-06-01,-0.0060951635
2021-06-02,0.0037251513
2021-06-03,-0.012292761
2021-06-04,-0.005611769
2021-06-07,0.016835116
2021-06-08,0.045180034
2021-06-09,-0.012568717
2021-06-10,-0.046184536
2021-06-11,-0.004293955
2021-06-14,-0.008219517
2021-06-15,0.0070484267
2021-06-16,0.0068458887
2021-06-17,-0.037804876
2021-06-18,-0.037568852
2021-06-21,0.031208543
2021-06-22,0.0040038377
2021-06-23,-0.003995574
2021-06-24,0.014420607
2021-06-25,0.0031705466
2021-06-28,-0.019663783
2021-06-29,-0.013057977
2021-06-30,0.014999078
2021-07-01,-0.0010403757
2021-07-02,-0.010205955
2021-07-06,-0.017418344
2021-07-07,-0.025412587
2021-07-08,-0.018644549
2021-07-09,0.04453112
2021-07-12,0.02101951
2021-07-13,-0.015738847
2021-07-14,-0.00714263
2021-07-15,-0.010942102
2021-07-16,-0.026190786
2021-07-19,-0.04513964
2021-07-20,0.051346928
2021-07-21,0.027831407
2021-07-22,-0.009533014
2021-07-23,0.0023136977
2021-07-26,0.03122164
2021-07-27,0.0029705076
2021-07-28,-0.061186012
2021-07-29,0.005731707
2021-07-30,-0.029214924
2021-08-02,-0.006241626
2021-08-03,-0.004684801
2021-08-04,-0.007945055
2021-08-05,-0.0010628663
2021-08-06,0.012873806
2021-08-09,-0.015229298
2021-08-10,0.004533048
2021-08-11,0.01734338
2021-08-12,0.0020277656
2021-08-13,-0.003949932
2021-08-16,-0.00823031
2021-08-17,-0.0059421696
2021-08-18,-0.007847101
2021-08-19,-0.012985044
2021-08-20,0.015347573
2021-08-23,0.009237975
2021-08-24,0.0081693195
2021-08-25,0.0042358893
2021-08-26,-0.007319956
2021-08-27,0.028241493
2021-08-30,-0.0120515525
2021-08-31,0.013288461
2021-09-01,-0.010051201
2021-09-02,0.020526843
2021-09-03,-0.018330384
2021-09-07,-0.0039177323
2021-09-08,-0.0019012103
2021-09-09,0.005137617
2021-09-10,-0.0070012603
2021-09-13,0.014714356
2021-09-14,-0.01758571
2021-09-15,0.0027402958
2021-09-16,-0.0006176528
2021-09-17,0.00091638975
2021-09-20,-0.0192577
2021-09-21,-0.0069855773
2021-09-22,0.014858227
2021-09-23,0.029050134
2021-09-24,0.015199584
2021-09-27,0.018667787
2021-09-28,-0.016818138
2021-09-29,0.007449436
2021-09-30,-0.020165317
2021-10-01,0.031716235
