,returns
2021-04-01,0.0102080945
2021-04-05,0.014331676
2021-04-06,-0.0013813229
2021-04-07,-2.1360349e-05
2021-04-08,0.00292855
2021-04-09,0.007510377
2021-04-12,0.0051786955
2021-04-13,-0.0052549387
2021-04-14,0.00032013003
2021-04-15,0.0028571466
2021-04-16,0.0068523455
2021-04-19,-0.0014285222
2021-04-20,-0.0009205766
2021-04-21,0.0033787629
2021-04-22,0.0025675984
2021-04-23,4.8976828e-05
2021-04-26,-0.014939319
2021-04-27,0.0105186105
2021-04-28,-0.0054230886
2021-04-29,0.0038068222
2021-04-30,-0.005604165
2021-05-03,0.009326648
2021-05-04,0.013782107
2021-05-05,0.0122114085
2021-05-06,0.01769477
2021-05-07,0.01153787
2021-05-10,0.0054240744
2021-05-11,-0.004998734
2021-05-12,-0.0207505
2021-05-13,0.01581246
2021-05-14,0.0029830148
2021-05-17,0.0043553947
2021-05-18,-0.0034341938
2021-05-19,-0.0062857037
2021-05-20,0.013885594
2021-05-21,0.00017506
2021-05-24,0.015222803
2021-05-25,0.00353365
2021-05-26,0.0022379665
2021-05-27,-0.0079734875
2021-05-28,0.007699837
2021-06-01,0.014850732
2021-06-02,0.012685286
2021-06-03,-0.006366047
2021-06-04,0.004140492
2021-06-07,0.005453241
2021-06-08,0.011849779
2021-06-09,0.00879406
2021-06-10,0.020201806
2021-06-11,-0.00033845083
2021-06-14,0.008619749
2021-06-15,-0.0013218373
2021-06-16,-0.0050337436
2021-06-17,0.006098021
2021-06-18,-0.013178173
2021-06-21,0.018748552
2021-06-22,-0.003385694
2021-06-23,0.0026119894
2021-06-24,0.0004930843
2021-06-25,0.0010614826
2021-06-28,-0.00039961154
2021-06-29,-0.0008725504
2021-06-30,-0.0076908055
2021-07-01,0.006031393
2021-07-02,0.0072623547
2021-07-06,0.014463594
2021-07-07,0.008172542
2021-07-08,0.007945059
2021-07-09,0.012544688
2021-07-12,0.0074291937
2021-07-13,-0.007895382
2021-07-14,0.009056818
2021-07-15,0.0061697303
2021-07-16,0.007813067
2021-07-19,-0.006785948
2021-07-20,0.022061503
2021-07-21,-0.0027572569
2021-07-22,-0.0011111168
2021-07-23,0.009718098
2021-07-26,-0.004783796
2021-07-27,0.006703089
2021-07-28,-0.0027378649
2021-07-29,0.020452665
2021-07-30,0.0037253846
2021-08-02,-0.0017390875
2021-08-03,0.0067328615
2021-08-04,-0.00871107
2021-08-05,0.021524416
2021-08-06,0.02634851
2021-08-09,0.008364014
2021-08-10,0.015382936
2021-08-11,0.011913133
2021-08-12,-0.00042031612
2021-08-13,0.010729383
2021-08-16,0.0038538098
2021-08-17,-0.0069722426
2021-08-18,-0.013241963
2021-08-19,0.0018895254
2021-08-20,0.0087370295
2021-08-23,0.0056583295
2021-08-24,0.0054034647
2021-08-25,0.011017959
2021-08-26,-0.008466904
2021-08-27,0.01575517
2021-08-30,-0.0040465523
2021-08-31,0.0023433438
2021-09-01,0.004642657
2021-09-02,0.014422782
2021-09-03,-0.0015115486
2021-09-07,-0.010500359
2021-09-08,0.002021222
2021-09-09,-0.010514785
2021-09-10,-0.0076701613
2021-09-13,0.009505604
2021-09-14,-0.008202998
2021-09-15,0.006220004
2021-09-16,-0.0037515806
2021-09-17,-0.008351704
2021-09-20,-0.0075853555
2021-09-21,-0.0056868275
2021-09-22,0.012857774
2021-09-23,0.009844243
2021-09-24,0.008072034
2021-09-27,0.022371577
2021-09-28,-0.007179212
2021-09-29,0.01078567
2021-09-30,-0.010042467
2021-10-01,0.015481812
2021-10-04,0.0050847116
2021-10-05,0.018654153
2021-10-06,-0.0027176866
2021-10-07,0.009932824
2021-10-08,0.00080771674
2021-10-11,0.0007555792
2021-10-12,0.00087380153
2021-10-13,-0.010052211
2021-10-14,0.015007579
2021-10-15,0.005245506
2021-10-18,-0.0040607937
2021-10-19,0.011052366
2021-10-20,0.010664564
2021-10-21,0.004353475
2021-10-22,0.013005655
2021-10-25,0.0028701872
2021-10-26,-0.0033374783
2021-10-27,0.03002247
2021-10-28,0.0031934693
2021-10-29,-0.005749676
2021-11-01,0.017289907
2021-11-02,0.016277809
2021-11-03,0.0031141392
2021-11-04,-0.00609552
2021-11-05,0.0072797923
2021-11-08,-0.0046866443
2021-11-09,0.0042594452
2021-11-10,0.009941967
2021-11-11,-0.00041902205
2021-11-12,0.00781125
2021-11-15,0.0077437637
2021-11-16,0.0035997664
2021-11-17,0.0069959695
2021-11-18,0.0059691845
2021-11-19,-0.0030318145
2021-11-22,0.0038882117
2021-11-23,0.0046296176
2021-11-24,-0.0042543197
2021-11-26,-0.016763203
2021-11-29,0.006924552
2021-11-30,-0.012750657
2021-12-01,-0.0050510443
2021-12-02,0.009928111
2021-12-03,0.0068576955
2021-12-06,0.013460457
2021-12-07,0.013431491
2021-12-08,0.0006022615
2021-12-09,0.002834207
2021-12-10,0.02437493
2021-12-13,0.010411452
2021-12-14,-0.01124166
2021-12-15,0.013978636
2021-12-16,0.0006394504
2021-12-17,0.0014106468
2021-12-20,-0.010174468
2021-12-21,0.005432278
2021-12-22,0.0064822226
2021-12-23,0.003643745
2021-12-27,0.018933669
2021-12-28,0.008961792
2021-12-29,0.0069673145
2021-12-30,-0.0042331773
2021-12-31,0.008864582
